,date,difhat
93,2020-04-24,-0.02857142857142861
94,2020-04-25,-0.030952380952381016
95,2020-04-26,-0.03809523809523819
96,2020-04-27,-0.050000000000000114
97,2020-04-28,-0.05476190476190486
98,2020-04-29,-0.055714285714285806
99,2020-04-30,-0.05047619047619056
100,2020-05-01,-0.051428571428571504
101,2020-05-02,-0.05904761904761921
102,2020-05-03,-0.07714285714285732
103,2020-05-04,-0.0814285714285716
104,2020-05-05,-0.057619047619047715
105,2020-05-06,-0.030000000000000002
106,2020-05-07,-0.011428571428571436
107,2020-05-08,-0.010476190476190524
108,2020-05-09,-0.030000000000000124
109,2020-05-10,-0.043809523809523965
110,2020-05-11,-0.04714285714285725
111,2020-05-12,-0.04904761904761913
112,2020-05-13,-0.04904761904761911
113,2020-05-14,-0.048095238095238114
114,2020-05-15,-0.04380952380952387
115,2020-05-16,-0.03190476190476195
116,2020-05-17,-0.026190476190476278
117,2020-05-18,-0.024285714285714386
118,2020-05-19,-0.028095238095238173
119,2020-05-20,-0.03428571428571435
120,2020-05-21,-0.03523809523809533
121,2020-05-22,-0.03190476190476202
122,2020-05-23,-0.032857142857142994
123,2020-05-24,-0.03380952380952396
124,2020-05-25,-0.02714285714285725
125,2020-05-26,-0.022380952380952453
126,2020-05-27,-0.019523809523809554
127,2020-05-28,-0.020952380952381
128,2020-05-29,-0.02809523809523811
129,2020-05-30,-0.04095238095238102
130,2020-05-31,-0.04857142857142868
131,2020-06-01,-0.04761904761904778
132,2020-06-02,-0.04000000000000016
133,2020-06-03,-0.019047619047619153
134,2020-06-04,-0.0028571428571428532
135,2020-06-05,0.0009523809523809762
136,2020-06-06,-0.008571428571428574
137,2020-06-07,-0.02142857142857148
138,2020-06-08,-0.03523809523809532
139,2020-06-09,-0.03523809523809529
140,2020-06-10,-0.03428571428571435
141,2020-06-11,-0.025238095238095316
142,2020-06-12,-0.025714285714285814
143,2020-06-13,-0.014761904761904808
144,2020-06-14,-0.0028571428571428532
145,2020-06-15,0.025714285714285814
146,2020-06-16,0.041428571428571544
147,2020-06-17,0.04380952380952392
148,2020-06-18,0.03333333333333338
149,2020-06-19,0.027142857142857205
150,2020-06-20,0.009523809523809539
151,2020-06-21,0.008095238095238159
152,2020-06-22,0.006666666666666737
153,2020-06-23,0.00666666666666673
154,2020-06-24,0.012380952380952404
155,2020-06-25,0.019523809523809568
156,2020-06-26,0.020952380952381014
157,2020-06-27,0.012857142857142952
158,2020-06-28,-0.0038095238095237293
159,2020-06-29,-0.01666666666666665
160,2020-06-30,-0.029523809523809577
161,2020-07-01,-0.03333333333333345
162,2020-07-02,-0.030476190476190587
163,2020-07-03,-0.024761904761904836
164,2020-07-04,-0.02619047619047625
165,2020-07-05,-0.023809523809523895
166,2020-07-06,-0.022380952380952487
167,2020-07-07,-0.014285714285714414
168,2020-07-08,-0.010000000000000097
169,2020-07-09,-0.0009523809523810014
170,2020-07-10,-0.006190476190476218
171,2020-07-11,-0.011904761904761921
172,2020-07-12,-0.022857142857142895
173,2020-07-13,-0.017142857142857182
174,2020-07-14,-0.005238095238095226
175,2020-07-15,0.008571428571428608
176,2020-07-16,0.01380952380952386
177,2020-07-17,0.015238095238095276
178,2020-07-18,0.012380952380952433
179,2020-07-19,0.014285714285714322
180,2020-07-20,0.019523809523809586
181,2020-07-21,0.026190476190476257
182,2020-07-22,0.03333333333333338
183,2020-07-23,0.03476190476190477
184,2020-07-24,0.03619047619047625
185,2020-07-25,0.03285714285714291
186,2020-07-26,0.03571428571428582
187,2020-07-27,0.04476190476190487
188,2020-07-28,0.04904761904761916
189,2020-07-29,0.04285714285714297
190,2020-07-30,0.026190476190476295
191,2020-07-31,0.015238095238095332
192,2020-08-01,0.015714285714285806
193,2020-08-02,0.032857142857142946
194,2020-08-03,0.04380952380952393
195,2020-08-04,0.04714285714285731
196,2020-08-05,0.03761904761904775
197,2020-08-06,0.02952380952380966
198,2020-08-07,0.024285714285714393
199,2020-08-08,0.028571428571428692
200,2020-08-09,0.03714285714285731
201,2020-08-10,0.04857142857142877
202,2020-08-11,0.0509523809523811
203,2020-08-12,0.04523809523809534
204,2020-08-13,0.0347619047619048
205,2020-08-14,0.02380952380952383
206,2020-08-15,0.020952380952380993
207,2020-08-16,0.02714285714285719
208,2020-08-17,0.034285714285714364
209,2020-08-18,0.032380952380952455
210,2020-08-19,0.026666666666666748
211,2020-08-20,0.02142857142857152
212,2020-08-21,0.01761904761904768
213,2020-08-22,0.017142857142857192
214,2020-08-23,0.01666666666666672
215,2020-08-24,0.014761904761904815
216,2020-08-25,0.013333333333333402
217,2020-08-26,0.014285714285714377
218,2020-08-27,0.011904761904761975
219,2020-08-28,0.004761904761904838
220,2020-08-29,-0.004285714285714283
221,2020-08-30,-0.010952380952380991
222,2020-08-31,-0.010952380952381007
223,2020-09-01,-0.0033333333333333305
224,2020-09-02,0.003333333333333399
225,2020-09-03,0.00904761904761918
226,2020-09-04,0.013809523809523962
227,2020-09-05,0.007142857142857262
228,2020-09-06,0.0033333333333334164
229,2020-09-07,0.002857142857142886
230,2020-09-08,0.009047619047619066
231,2020-09-09,0.01666666666666671
232,2020-09-10,0.024761904761904867
233,2020-09-11,0.022857142857143
234,2020-09-12,0.02285714285714303
235,2020-09-13,0.02095238095238109
236,2020-09-14,0.022857142857142947
237,2020-09-15,0.028571428571428657
238,2020-09-16,0.031428571428571486
239,2020-09-17,0.02809523809523816
240,2020-09-18,0.02380952380952392
241,2020-09-19,0.014285714285714393
242,2020-09-20,0.009047619047619117
243,2020-09-21,0.011428571428571477
244,2020-09-22,0.01809523809523813
245,2020-09-23,0.02333333333333338
246,2020-09-24,0.023809523809523864
247,2020-09-25,0.01952380952380959
248,2020-09-26,0.011904761904761975
249,2020-09-27,0.010952380952381017
250,2020-09-28,0.02000000000000012
251,2020-09-29,0.03142857142857155
252,2020-09-30,0.03428571428571435
253,2020-10-01,0.029523809523809584
254,2020-10-02,0.013333333333333364
255,2020-10-03,0.010000000000000057
256,2020-10-04,0.02238095238095248
257,2020-10-05,0.04428571428571437
258,2020-10-06,0.06095238095238104
259,2020-10-07,0.0685714285714287
260,2020-10-08,0.06380952380952395
261,2020-10-09,0.06666666666666687
262,2020-10-10,0.06952380952380971
263,2020-10-11,0.07809523809523825
264,2020-10-12,0.08476190476190489
265,2020-10-13,0.08285714285714296
266,2020-10-14,0.07238095238095249
267,2020-10-15,0.06428571428571439
268,2020-10-16,0.05857142857142868
269,2020-10-17,0.06142857142857149
270,2020-10-18,0.06952380952380957
271,2020-10-19,0.07
272,2020-10-20,0.07238095238095243
273,2020-10-21,0.07142857142857152
274,2020-10-22,0.072857142857143
275,2020-10-23,0.07476190476190493
276,2020-10-24,0.07714285714285732
277,2020-10-25,0.07476190476190489
278,2020-10-26,0.08238095238095253
279,2020-10-27,0.07857142857142868
280,2020-10-28,0.07047619047619055
281,2020-10-29,0.06142857142857153
282,2020-10-30,0.0600000000000001
283,2020-10-31,0.061904761904762004
284,2020-11-01,0.07428571428571443
285,2020-11-02,0.07523809523809535
286,2020-11-03,0.07047619047619057
287,2020-11-04,0.05523809523809535
288,2020-11-05,0.03857142857142866
289,2020-11-06,0.015238095238095275
290,2020-11-07,0.019047619047619084
291,2020-11-08,0.027142857142857163
292,2020-11-09,0.04000000000000003
293,2020-11-10,0.048571428571428675
294,2020-11-11,0.042857142857142955
295,2020-11-12,0.02285714285714293
296,2020-11-13,0.01571428571428577
297,2020-11-14,0.015238095238095278
298,2020-11-15,0.020952380952380976
299,2020-11-16,0.030476190476190518
300,2020-11-17,0.03571428571428579
301,2020-11-18,0.027619047619047696
302,2020-11-19,0.010476190476190531
303,2020-11-20,0.00047619047619051587
304,2020-11-21,-0.004285714285714294
305,2020-11-22,0.006666666666666668
306,2020-11-23,0.022380952380952432
307,2020-11-24,0.029523809523809594
308,2020-11-25,0.022380952380952435
309,2020-11-26,0.007619047619047661
310,2020-11-27,-0.004761904761904765
311,2020-11-28,-0.002857142857142854
312,2020-11-29,0.005714285714285755
313,2020-11-30,0.015238095238095302
314,2020-12-01,0.018095238095238147
315,2020-12-02,0.017142857142857217
316,2020-12-03,0.008095238095238157
317,2020-12-04,-0.004285714285714259
318,2020-12-05,-0.004761904761904727
319,2020-12-06,0.0004761904761904959
320,2020-12-07,0.013809523809523817
321,2020-12-08,0.03428571428571433
322,2020-12-09,0.042380952380952436
323,2020-12-10,0.02952380952380957
324,2020-12-11,0.01476190476190478
325,2020-12-12,0.011428571428571467
326,2020-12-13,0.015238095238095294
327,2020-12-14,0.025238095238095306
328,2020-12-15,0.03904761904761912
329,2020-12-16,0.04000000000000006
330,2020-12-17,0.02476190476190478
331,2020-12-18,0.014285714285714308
332,2020-12-19,0.01190476190476193
333,2020-12-20,0.01285714285714288
334,2020-12-21,0.02190476190476194
335,2020-12-22,0.021428571428571467
336,2020-12-23,0.007619047619047639
337,2020-12-24,-0.010000000000000009
338,2020-12-25,-0.013809523809523824
339,2020-12-26,-0.006666666666666673
340,2020-12-27,0.016190476190476213
341,2020-12-28,0.02714285714285719
342,2020-12-29,0.015238095238095255
343,2020-12-30,-0.001428571428571449
344,2020-12-31,-0.021904761904761948
345,2021-01-01,-0.03523809523809531
346,2021-01-02,-0.027142857142857205
347,2021-01-03,-0.009047619047619075
348,2021-01-04,0.012380952380952378
349,2021-01-05,0.03523809523809526
350,2021-01-06,0.045714285714285804
351,2021-01-07,0.026666666666666748
352,2021-01-08,4.5102810375396984e-17
353,2021-01-09,-0.0157142857142857
354,2021-01-10,-0.012857142857142855
355,2021-01-11,-0.002380952380952402
356,2021-01-12,0.01904761904761909
357,2021-01-13,0.016666666666666725
358,2021-01-14,0.005238095238095289
359,2021-01-15,-0.0014285714285714067
360,2021-01-16,-0.02333333333333333
361,2021-01-17,-0.02333333333333334
362,2021-01-18,-0.019523809523809506
363,2021-01-19,-0.010952380952380932
364,2021-01-20,0.0009523809523810083
365,2021-01-21,0.012857142857142885
366,2021-01-22,-0.0038095238095238147
367,2021-01-23,-0.005714285714285707
368,2021-01-24,-0.004285714285714271
369,2021-01-25,-0.0057142857142857
370,2021-01-26,0.010476190476190549
371,2021-01-27,0.018095238095238157
372,2021-01-28,0.01190476190476189
373,2021-01-29,-0.009523809523809556
374,2021-01-30,-0.02571428571428573
375,2021-01-31,-0.04761904761904763
376,2021-02-01,-0.04333333333333332
377,2021-02-02,-0.028571428571428536
378,2021-02-03,-0.0028571428571428485
379,2021-02-04,0.004761904761904771
380,2021-02-05,0.008571428571428563
381,2021-02-06,-0.013333333333333376
382,2021-02-07,-0.03380952380952387
383,2021-02-08,-0.04285714285714294
384,2021-02-09,-0.03190476190476197
385,2021-02-10,-0.01523809523809526
386,2021-02-11,0.003333333333333315
387,2021-02-12,-0.00857142857142858
388,2021-02-13,-0.02190476190476194
389,2021-02-14,-0.03238095238095244
390,2021-02-15,-0.027619047619047692
391,2021-02-16,-0.010476190476190493
392,2021-02-17,0.012380952380952423
393,2021-02-18,0.020476190476190564
394,2021-02-19,0.01095238095238099
395,2021-02-20,-0.003333333333333349
396,2021-02-21,-0.004285714285714347
397,2021-02-22,0.016666666666666684
398,2021-02-23,0.028571428571428636
399,2021-02-24,0.03238095238095247
400,2021-02-25,0.02476190476190485
401,2021-02-26,0.016190476190476262
402,2021-02-27,0.002857142857142894
403,2021-02-28,0.0042857142857143345
404,2021-03-01,1.0408340855860843e-17
405,2021-03-02,0.009047619047619039
406,2021-03-03,0.02523809523809526
407,2021-03-04,0.0366666666666667
408,2021-03-05,0.023333333333333362
409,2021-03-06,0.01809523809523815
410,2021-03-07,0.029047619047619162
411,2021-03-08,0.03428571428571442
412,2021-03-09,0.0490476190476192
413,2021-03-10,0.05904761904761918
414,2021-03-11,0.047142857142857236
415,2021-03-12,0.03428571428571436
416,2021-03-13,0.035238095238095284
417,2021-03-14,0.034285714285714294
418,2021-03-15,0.05380952380952384
419,2021-03-16,0.07476190476190481
420,2021-03-17,0.07904761904761917
421,2021-03-18,0.055714285714285855
422,2021-03-19,0.02809523809523818
423,2021-03-20,0.020476190476190537
424,2021-03-21,0.035238095238095304
425,2021-03-22,0.06142857142857151
426,2021-03-23,0.08571428571428584
427,2021-03-24,0.08476190476190491
428,2021-03-25,0.05523809523809536
429,2021-03-26,0.030000000000000096
430,2021-03-27,0.01809523809523813
431,2021-03-28,0.02666666666666668
432,2021-03-29,0.04428571428571429
433,2021-03-30,0.06047619047619053
434,2021-03-31,0.04809523809523815
435,2021-04-01,0.03476190476190481
436,2021-04-02,0.022857142857142874
437,2021-04-03,0.015714285714285726
438,2021-04-04,0.012857142857142855
439,2021-04-05,0.03428571428571435
440,2021-04-06,0.04952380952380963
441,2021-04-07,0.06000000000000012
442,2021-04-08,0.04333333333333344
443,2021-04-09,0.013809523809523858
444,2021-04-10,-0.005238095238095266
445,2021-04-11,0.01809523809523811
446,2021-04-12,0.053809523809523876
447,2021-04-13,0.07952380952380964
448,2021-04-14,0.0742857142857144
449,2021-04-15,0.046666666666666745
450,2021-04-16,0.014761904761904789
451,2021-04-17,0.006666666666666673
452,2021-04-18,0.012857142857142862
453,2021-04-19,0.0347619047619048
454,2021-04-20,0.0533333333333334
455,2021-04-21,0.05190476190476199
456,2021-04-22,0.031428571428571465
457,2021-04-23,0.01095238095238095
458,2021-04-24,0.0019047619047618796
459,2021-04-25,0.02333333333333335
460,2021-04-26,0.04285714285714291
461,2021-04-27,0.05238095238095247
462,2021-04-28,0.04809523809523818
463,2021-04-29,0.019523809523809558
464,2021-04-30,0.012142857142857143
465,2021-05-01,0.010000000000000009
466,2021-05-02,0.013095238095238132
