,date,difhat
174,2020-07-14,-0.0023619909502262393
175,2020-07-15,-0.00019004524886875345
176,2020-07-16,0.002705882352941219
177,2020-07-17,0.009321266968325876
178,2020-07-18,0.01590950226244356
179,2020-07-19,0.02213574660633498
180,2020-07-20,0.02416289592760197
181,2020-07-21,0.025511312217194732
182,2020-07-22,0.026226244343891578
183,2020-07-23,0.03265158371040744
184,2020-07-24,0.03851583710407264
185,2020-07-25,0.041140271493212935
186,2020-07-26,0.03911312217194596
187,2020-07-27,0.03631674208144822
188,2020-07-28,0.03383710407239844
189,2020-07-29,0.03349321266968352
190,2020-07-30,0.033131221719457274
191,2020-07-31,0.03413574660633512
192,2020-08-01,0.03389140271493239
193,2020-08-02,0.03178280542986451
194,2020-08-03,0.029809954751131476
195,2020-08-04,0.02785520361990975
196,2020-08-05,0.03127601809954779
197,2020-08-06,0.03739366515837136
198,2020-08-07,0.04087782805429898
199,2020-08-08,0.04107692307692342
200,2020-08-09,0.03790045248868809
201,2020-08-10,0.03670588235294148
202,2020-08-11,0.034760180995475384
203,2020-08-12,0.03692307692307718
204,2020-08-13,0.03792760180995501
205,2020-08-14,0.03659728506787355
206,2020-08-15,0.03302262443438936
207,2020-08-16,0.02929411764705902
208,2020-08-17,0.026886877828054476
209,2020-08-18,0.023981900452488856
210,2020-08-19,0.022914027149321434
211,2020-08-20,0.023339366515837283
212,2020-08-21,0.022171945701357634
213,2020-08-22,0.021031674208144963
214,2020-08-23,0.018126696832579337
215,2020-08-24,0.015113122171945853
216,2020-08-25,0.011647058823529531
217,2020-08-26,0.008063348416289669
218,2020-08-27,0.005312217194570194
219,2020-08-28,0.0015113122171945994
220,2020-08-29,-0.0005429864253393396
221,2020-08-30,-0.0014660633484162684
222,2020-08-31,0.0002443438914027517
223,2020-09-01,-0.0007058823529411266
224,2020-09-02,-0.0015475113122171457
225,2020-09-03,-0.000307692307692248
226,2020-09-04,0.002923076923076997
227,2020-09-05,0.007375565610859841
228,2020-09-06,0.010190045248868912
229,2020-09-07,0.011800904977375716
230,2020-09-08,0.013936651583710567
231,2020-09-09,0.01423529411764722
232,2020-09-10,0.015782805429864415
233,2020-09-11,0.01969230769230788
234,2020-09-12,0.023809954751131422
235,2020-09-13,0.026751131221719678
236,2020-09-14,0.028515837104072645
237,2020-09-15,0.025628959276018333
238,2020-09-16,0.023384615384615597
239,2020-09-17,0.020959276018099722
240,2020-09-18,0.021031674208144967
241,2020-09-19,0.02092307692307709
242,2020-09-20,0.02004524886877843
243,2020-09-21,0.018488687782805574
244,2020-09-22,0.015610859728506923
245,2020-09-23,0.013384615384615509
246,2020-09-24,0.01442533936651597
247,2020-09-25,0.019438914027149486
248,2020-09-26,0.02245248868778297
249,2020-09-27,0.02358371040724
250,2020-09-28,0.020714932126697002
251,2020-09-29,0.017610859728506956
252,2020-09-30,0.01788235294117664
253,2020-10-01,0.021076923076923243
254,2020-10-02,0.02683257918552056
255,2020-10-03,0.03208144796380113
256,2020-10-04,0.03566515837104097
257,2020-10-05,0.041746606334841924
258,2020-10-06,0.045601809954751465
259,2020-10-07,0.05413574660633523
260,2020-10-08,0.0648959276018104
261,2020-10-09,0.07425339366515887
262,2020-10-10,0.07787330316742132
263,2020-10-11,0.07668778280543037
264,2020-10-12,0.07353846153846202
265,2020-10-13,0.0720361990950231
266,2020-10-14,0.0726515837104077
267,2020-10-15,0.07056108597285109
268,2020-10-16,0.06976470588235333
269,2020-10-17,0.06810859728506824
270,2020-10-18,0.0661809954751135
271,2020-10-19,0.0673393665158375
272,2020-10-20,0.06749321266968365
273,2020-10-21,0.07073303167420855
274,2020-10-22,0.07647058823529457
275,2020-10-23,0.07805429864253441
276,2020-10-24,0.07689592760181044
277,2020-10-25,0.0735837104072403
278,2020-10-26,0.07347511312217242
279,2020-10-27,0.07177375565610905
280,2020-10-28,0.07259728506787376
281,2020-10-29,0.07129411764705926
282,2020-10-30,0.07293212669683302
283,2020-10-31,0.07119457013574704
284,2020-11-01,0.06665158371040765
285,2020-11-02,0.056995475113122536
286,2020-11-03,0.05203619909502295
287,2020-11-04,0.047981900452488985
288,2020-11-05,0.04590045248868806
289,2020-11-06,0.04211764705882379
290,2020-11-07,0.03772850678733056
291,2020-11-08,0.03177375565610881
292,2020-11-09,0.0273574660633486
293,2020-11-10,0.025520361990950403
294,2020-11-11,0.027330316742081636
295,2020-11-12,0.029085972850678914
296,2020-11-13,0.03252488687782826
297,2020-11-14,0.031882352941176695
298,2020-11-15,0.026045248868778462
299,2020-11-16,0.017782805429864393
300,2020-11-17,0.01528506787330328
301,2020-11-18,0.014615384615384721
302,2020-11-19,0.016009049773755765
303,2020-11-20,0.018380090497737686
304,2020-11-21,0.01725791855203632
305,2020-11-22,0.012823529411764805
306,2020-11-23,0.00852488687782813
307,2020-11-24,0.007809954751131283
308,2020-11-25,0.008769230769230838
309,2020-11-26,0.01090497737556569
310,2020-11-27,0.013013574660633577
311,2020-11-28,0.01385520361990961
312,2020-11-29,0.010778280542986522
313,2020-11-30,0.005113122171945772
314,2020-12-01,0.0021900452488688286
315,2020-12-02,0.0032760180995475745
316,2020-12-03,0.005574660633484236
317,2020-12-04,0.010343891402715027
318,2020-12-05,0.014778280542986535
319,2020-12-06,0.0147239819004526
320,2020-12-07,0.012714932126696917
321,2020-12-08,0.015312217194570233
322,2020-12-09,0.018950226244344018
323,2020-12-10,0.021447963800905114
324,2020-12-11,0.026036199095022784
325,2020-12-12,0.03197285067873323
326,2020-12-13,0.029719457013574847
327,2020-12-14,0.023158371040724136
328,2020-12-15,0.02223529411764721
329,2020-12-16,0.0221538461538463
330,2020-12-17,0.025212669683258075
331,2020-12-18,0.026389140271493375
332,2020-12-19,0.024751131221719604
333,2020-12-20,0.01641628959276028
334,2020-12-21,0.007447963800905025
335,2020-12-22,0.0038552036199095406
336,2020-12-23,0.00504977375565615
337,2020-12-24,0.008705882352941237
338,2020-12-25,0.008570135746606389
339,2020-12-26,0.008570135746606384
340,2020-12-27,0.0029411764705882543
341,2020-12-28,-0.004072398190045272
342,2020-12-29,-0.007692307692307741
343,2020-12-30,-0.01006334841628966
344,2020-12-31,-0.005927601809954799
345,2021-01-01,-0.0036561085972851085
346,2021-01-02,0.0021266968325791818
347,2021-01-03,0.0019457013574660648
348,2021-01-04,0.0013122171945701418
349,2021-01-05,0.004352941176470619
350,2021-01-06,0.010515837104072471
351,2021-01-07,0.013737556561086064
352,2021-01-08,0.014561085972850777
353,2021-01-09,0.015538461538461648
354,2021-01-10,0.010461538461538555
355,2021-01-11,0.006153846153846213
356,2021-01-12,-0.004144796380090492
357,2021-01-13,-0.005972850678733037
358,2021-01-14,-0.006497737556561095
359,2021-01-15,-0.00606334841628961
360,2021-01-16,-0.00311312217194568
361,2021-01-17,-0.005040723981900443
362,2021-01-18,-0.009846153846153873
363,2021-01-19,-0.012932126696832622
364,2021-01-20,-0.009592760180995502
365,2021-01-21,-0.009330316742081478
366,2021-01-22,-0.0011945701357465855
367,2021-01-23,0.003330316742081499
368,2021-01-24,0.009212669683257978
369,2021-01-25,0.009248868778280586
370,2021-01-26,0.00020814479638010114
371,2021-01-27,-0.0036018099547511333
372,2021-01-28,-0.012416289592760227
373,2021-01-29,-0.01537556561085979
374,2021-01-30,-0.015185520361990999
375,2021-01-31,-0.015791855203619965
376,2021-02-01,-0.01561085972850686
377,2021-02-02,-0.019782805429864346
378,2021-02-03,-0.02048868778280553
379,2021-02-04,-0.02572850678733045
380,2021-02-05,-0.01975565610859739
381,2021-02-06,-0.015339366515837198
382,2021-02-07,-0.010217194570135844
383,2021-02-08,-0.01390045248868789
384,2021-02-09,-0.01909502262443452
385,2021-02-10,-0.02406334841628975
386,2021-02-11,-0.02774660633484181
387,2021-02-12,-0.024968325791855366
388,2021-02-13,-0.01649773755656119
389,2021-02-14,-0.008371040723981947
390,2021-02-15,-0.003972850678733061
391,2021-02-16,-0.009846153846153899
392,2021-02-17,-0.009085972850678782
393,2021-02-18,-0.0009411764705882378
394,2021-02-19,0.006226244343891444
395,2021-02-20,0.012298642533936721
396,2021-02-21,0.017737556561086082
397,2021-02-22,0.021647058823529557
398,2021-02-23,0.017665158371040844
399,2021-02-24,0.01361990950226255
400,2021-02-25,0.011185520361991039
401,2021-02-26,0.01353846153846165
402,2021-02-27,0.017909502262443575
403,2021-02-28,0.018171945701357602
404,2021-03-01,0.01205429864253402
405,2021-03-02,0.007909502262443493
406,2021-03-03,0.014914027149321368
407,2021-03-04,0.020063348416289737
408,2021-03-05,0.02320361990950243
409,2021-03-06,0.03223529411764727
410,2021-03-07,0.03818099547511339
411,2021-03-08,0.04021719457013605
412,2021-03-09,0.035800904977375834
413,2021-03-10,0.03645248868778307
414,2021-03-11,0.04089592760181023
415,2021-03-12,0.048180995475113425
416,2021-03-13,0.056977375565611194
417,2021-03-14,0.05583710407239851
418,2021-03-15,0.04800000000000028
419,2021-03-16,0.044588235294117914
420,2021-03-17,0.047276018099547804
421,2021-03-18,0.04766515837104102
422,2021-03-19,0.054488687782805766
423,2021-03-20,0.062479638009050154
424,2021-03-21,0.058307692307692685
425,2021-03-22,0.05151131221719493
426,2021-03-23,0.046009049773755965
427,2021-03-24,0.046542986425339675
428,2021-03-25,0.05061538461538493
429,2021-03-26,0.05455203619909535
430,2021-03-27,0.053266968325792176
431,2021-03-28,0.04481447963800932
432,2021-03-29,0.037312217194570355
433,2021-03-30,0.03153846153846172
434,2021-03-31,0.025628959276018236
435,2021-04-01,0.02994570135746622
436,2021-04-02,0.036597285067873506
437,2021-04-03,0.04334841628959301
438,2021-04-04,0.0362533936651586
439,2021-04-05,0.028208144796380286
440,2021-04-06,0.022307692307692466
441,2021-04-07,0.024407239819004695
442,2021-04-08,0.03167420814479659
443,2021-04-09,0.03871493212669708
444,2021-04-10,0.043610859728507055
445,2021-04-11,0.04515837104072425
446,2021-04-12,0.04068778280543012
447,2021-04-13,0.03549321266968348
448,2021-04-14,0.030660633484163077
449,2021-04-15,0.03908597285067896
450,2021-04-16,0.04473303167420841
451,2021-04-17,0.046597285067873584
452,2021-04-18,0.037257918552036424
453,2021-04-19,0.02533936651583726
454,2021-04-20,0.018705882352941287
455,2021-04-21,0.022805429864253525
456,2021-04-22,0.029846153846154015
457,2021-04-23,0.03415384615384635
458,2021-04-24,0.0387873303167423
459,2021-04-25,0.03229864253393684
460,2021-04-26,0.030675500969618623
461,2021-04-27,0.028591790562378806
462,2021-04-28,0.02604751131221721
463,2021-04-29,0.023042663219133827
464,2021-04-30,0.01957724628312866
465,2021-05-01,0.01565126050420171
466,2021-05-02,0.011264705882352979
